0;250;0
6,464646465;268,0466932;1
12,92929293;285,500771;2
19,39393939;301,7890782;3
25,85858586;316,3767411;4
32,32323232;328,7847315;5
38,78787879;338,6055971;6
45,25252525;345,5168413;7
51,71717172;349,2915135;8
58,18181818;349,8056613;9
64,64646465;347,0424013;10
71,11111111;341,092473;11
77,57575758;332,1512597;12
84,04040404;320,5123718;13
90,50505051;306,558006;14
96,96969697;290,7463944;15
103,4343434;273,5967569;16
109,8989899;255,6722516;17
116,3636364;237,5614814;18
122,8282828;219,8591661;19
129,2929293;203,1466123;20
135,7575758;187,9726251;21
142,2222222;174,8354864;22
148,6868687;164,1665921;23
155,1515152;156,3162864;24
161,6161616;151,5423566;25
168,0808081;150,0015686;26
174,5454545;151,7445187;27
181,010101;156,713972;28
187,4747475;164,7467421;29
193,9393939;175,5790499;30
200,4040404;188,855185;31
206,8686869;204,1391871;32
213,3333333;220,9291619;33
219,7979798;238,6737617;34
226,2626263;256,7902914;35
232,7272727;274,6838423;36
239,1919192;291,7668277;37
245,6565657;307,4782783;38
252,1212121;321,3022633;39
258,5858586;332,784832;40
265,0505051;341,548921;41
271,5151515;347,3067362;42
277,979798;349,8692029;43
284,4444444;349,1521751;44
290,9090909;345,1791986;45
297,3737374;338,0807375;46
303,8383838;328,0898903;47
310,3030303;315,5347355;48
316,7676768;300,8275579;49
323,2323232;284,4513103;50
329,6969697;266,9437541;51
336,1616162;248,8798007;52
342,6262626;230,8526323;53
349,0909091;213,4542231;54
355,5555556;197,2559004;55
362,020202;182,7895828;56
368,4848485;170,530314;57
374,9494949;160,8806624;58
381,4141414;154,1575023;59
387,8787879;150,5816081;60
394,3434343;150,2704046;61
400,8080808;153,2341113;62
407,2727273;159,375406;63
413,7373737;168,4926217;64
420,2020202;180,2863682;65
426,6666667;194,3693636;66
433,1313131;210,2791521;67
439,5959596;227,4932896;68
446,0606061;245,4465001;69
452,5252525;263,549238;70
458,989899;281,2070474;71
465,4545455;297,8400831;72
471,9191919;312,902151;73
478,3838384;325,8986448;74
484,8484848;336,4027868;75
491,3131313;344,069643;76
497,7777778;348,6474502;77
504,2424242;349,9858827;78
510,7070707;348,0409893;79
517,1717172;342,876636;80
523,6363636;334,6624095;81
530,1010101;323,6680477;82
536,5656566;310,2545822;83
543,030303;294,862483;84
549,4949495;277,9971943;85
555,959596;260,2125366;86
562,4242424;242,0925208;87
568,8888889;224,2321699;88
575,3535354;207,2179803;89
581,8181818;191,6086622;90
588,2828283;177,9167928;91
594,7474747;166,5919842;92
601,2121212;158,0061193;93
607,6767677;152,4411399;94
614,1414141;150,0797881;95
620,6060606;150,9996057;96
627,0707071;155,170388;97
633,5353535;162,4551752;98
640;172,6147502;99
